CA,ผลการวิเคราะห์,ระดับความเสี่ยง,ความน่าจะเป็น,คำอธิบายพฤติกรรม,แนวทางดำเนินการ,num_valid_months,ลักษณะการใช้ไฟฟ้า,TRSG,MRU
20013210742,ปกติ,ปานกลาง,0.9991457823132583,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36186
20013163996,ปกติ,ปานกลาง,0.9998880898559214,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36179
20013172490,ปกติ,ปานกลาง,0.9992846657157887,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36181
20013921934,ปกติ,ปานกลาง,0.9998617973923418,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36317
20013770599,ปกติ,ปานกลาง,0.9997564585430997,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36294
20013244786,ปกติ,ปานกลาง,0.9994878043907439,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36189
20013699570,ปกติ,ปานกลาง,0.9995766042117348,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36271
20013496242,ปกติ,ปานกลาง,0.9999330793252369,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36320
20013736987,ปกติ,ปานกลาง,0.6444298103051361,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,3,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36276
20018028151,ปกติ,ปานกลาง,0.9986365214940277,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36254
20013859331,ปกติ,ปานกลาง,0.9998618415689976,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36307
20013836003,ปกติ,ปานกลาง,0.999893976871743,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36304
20013163311,ปกติ,ปานกลาง,0.9998000743741416,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36179
20013263490,ปกติ,ปานกลาง,0.9997390412695712,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36192
20014225390,ปกติ,ปานกลาง,0.9996952509883067,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14102,FKTS0097
20013859430,ปกติ,ปานกลาง,0.9997813195664079,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36307
20013924663,ปกติ,ปานกลาง,0.9993777692767166,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36318
20013847105,ปกติ,ปานกลาง,0.9997466165145164,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36305
20013926400,ปกติ,ปานกลาง,0.9994907035711202,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36318
20012974094,ปกติ,ปานกลาง,0.9998817627992166,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36164
20013496157,ปกติ,ปานกลาง,0.999875667384789,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36320
20013496005,ปกติ,ปานกลาง,0.9998074969513682,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36324
20013847285,ปกติ,ปานกลาง,0.9995679139458102,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36305
20013868541,ปกติ,ปานกลาง,0.9998821775123952,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36308
20013837896,ปกติ,ปานกลาง,0.9994592146382664,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36304
20013674559,ปกติ,ปานกลาง,0.9997209051702695,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36269
20013834249,ปกติ,ปานกลาง,0.9998637955379228,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36304
20013262027,ปกติ,ปานกลาง,0.9998897537721295,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36192
20013904638,ปกติ,ปานกลาง,0.5873350154413132,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,3,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36316
20012971767,ปกติ,ปานกลาง,0.9986573960223672,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36164
20014009728,ปกติ,ปานกลาง,0.999224619867272,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR38021
20013743209,ปกติ,ปานกลาง,0.9999089965824225,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36276
20013263333,ปกติ,ปานกลาง,0.9995399247326403,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36192
20013161557,ปกติ,ปานกลาง,0.9986706960539823,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36179
20013926492,ปกติ,ปานกลาง,0.9998609150001015,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36318
20013921790,ปกติ,ปานกลาง,0.9985902902907333,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F14101,FNR36317
20013314862,ปกติ,ปานกลาง,0.9991581962029089,พฤติกรรมอาจเริ่มเปลี่ยนแปลง,เฝ้าระวังเพิ่มเติม,6,ปัจจุบันยังใช้ไฟฟ้า,F05204,FPPC0023
